Area Code;Date;Market;Market Size;Product;Product Line;Product Type;State;Type;Budget COGS;Budget Margin;Budget Profit;Budget Sales;COGS;Inventory;Margin;Marketing;Nombre d'enregistrements;Profit;Sales;Total Expenses
801;01/01/2013;West;Small Market;Amaretto;Beans;Coffee;Utah;Regular;$90;$120;$80;$210;$78;965;$92;$24;1;$73;$190;$47
435;01/01/2013;West;Small Market;Colombian;Beans;Coffee;Utah;Regular;$60;$100;$70;$160;$55;312;$75;$18;1;$47;$145;$47
801;01/01/2013;West;Small Market;Decaf Irish Cream;Beans;Coffee;Utah;Decaf;$100;$130;$70;$230;$85;494;$105;$32;1;$61;$213;$69
435;01/01/2013;West;Small Market;Caffe Latte;Beans;Espresso;Utah;Regular;$40;$60;$40;$100;$46;777;$68;$12;1;$69;$128;$25
435;01/01/2013;West;Small Market;Caffe Mocha;Beans;Espresso;Utah;Regular;$40;$60;$40;$100;$49;623;$63;$16;1;$53;$125;$30
650;01/01/2013;West;Major Market;Chamomile;Leaves;Herbal Tea;California;Decaf;$80;$120;$100;$200;$95;821;$139;$26;1;$159;$262;$39
530;01/01/2013;West;Major Market;Lemon;Leaves;Herbal Tea;California;Decaf;$170;$220;$160;$390;$207;965;$245;$64;1;$249;$506;$89
650;01/01/2013;West;Major Market;Mint;Leaves;Herbal Tea;California;Decaf;$70;$90;$60;$160;$83;623;$107;$27;1;$104;$213;$42
562;01/01/2013;West;Major Market;Darjeeling;Leaves;Tea;California;Regular;$50;$90;$80;$140;$89;777;$130;$24;1;$146;$245;$38
707;01/01/2013;West;Major Market;Earl Grey;Leaves;Tea;California;Regular;$30;$60;$60;$90;$54;456;$80;$15;1;$84;$150;$27
650;01/01/2013;West;Major Market;Green Tea;Leaves;Tea;California;Regular;$40;$80;$50;$120;$72;558;$108;$23;1;$84;$201;$57
951;01/01/2013;West;Major Market;Decaf Espresso;Beans;Espresso;California;Decaf;$220;$300;$200;$520;$234;1 310;$312;$77;1;$316;$611;$114
209;01/01/2013;West;Major Market;Amaretto;Beans;Coffee;California;Regular;$110;$70;$30;$180;$95;608;$50;$30;1;($3);$162;$55
949;01/01/2013;West;Major Market;Colombian;Beans;Coffee;California;Regular;$340;$500;$370;$840;$271;2 101;$407;$94;1;$408;$759;$152
310;01/01/2013;West;Major Market;Decaf Irish Cream;Beans;Coffee;California;Decaf;$180;($40);($120);$140;$144;862;($26);$47;1;($182);$132;$96
323;01/01/2013;West;Major Market;Caffe Latte;Beans;Espresso;California;Regular;$210;$220;$150;$430;$228;1 459;$228;$63;1;$218;$510;$92
530;01/01/2013;West;Major Market;Caffe Mocha;Beans;Espresso;California;Regular;$100;$140;$20;$240;$105;725;$145;$95;1;$26;$280;$134
775;01/01/2013;West;Small Market;Chamomile;Leaves;Herbal Tea;Nevada;Decaf;$90;$130;$30;$220;$105;725;$145;$95;1;$25;$280;$135
775;01/01/2013;West;Small Market;Lemon;Leaves;Herbal Tea;Nevada;Decaf;$120;$180;$120;$300;$144;862;$201;$47;1;$173;$386;$94
775;01/01/2013;West;Small Market;Mint;Leaves;Herbal Tea;Nevada;Decaf;$80;$120;$90;$200;$95;608;$139;$30;1;$134;$262;$56
702;01/01/2013;West;Small Market;Darjeeling;Leaves;Tea;Nevada;Regular;$150;$220;$150;$370;$234;1 310;$312;$77;1;$316;$611;$114
775;01/01/2013;West;Small Market;Earl Grey;Leaves;Tea;Nevada;Regular;$150;$160;$100;$310;$228;1 459;$228;$63;1;$220;$510;$91
775;01/01/2013;West;Small Market;Green Tea;Leaves;Tea;Nevada;Regular;$160;($160);($240);$0;$245;1 419;($245);$93;1;($552);$19;$132
702;01/01/2013;West;Small Market;Decaf Espresso;Beans;Espresso;Nevada;Decaf;$10;$30;$20;$40;$17;777;$26;$4;1;$17;$48;$16
775;01/01/2013;West;Small Market;Colombian;Beans;Coffee;Nevada;Regular;$40;$50;$10;$90;$34;197;$42;$12;1;($5);$85;$47
702;01/01/2013;West;Small Market;Decaf Irish Cream;Beans;Coffee;Nevada;Decaf;$30;$40;$20;$70;$28;965;$34;$8;1;$6;$69;$32
702;01/01/2013;West;Small Market;Caffe Latte;Beans;Espresso;Nevada;Regular;$10;$30;$20;$40;$17;777;$26;$4;1;$17;$48;$16
775;01/01/2013;West;Small Market;Caffe Mocha;Beans;Espresso;Nevada;Regular;$10;$30;$20;$40;$18;821;$27;$5;1;$16;$50;$18
503;01/01/2013;West;Small Market;Chamomile;Leaves;Herbal Tea;Oregon;Decaf;$30;$40;$40;$70;$36;777;$54;$10;1;$51;$101;$22
503;01/01/2013;West;Small Market;Lemon;Leaves;Herbal Tea;Oregon;Decaf;$30;$50;$30;$80;$44;623;$56;$14;1;$45;$112;$28
541;01/01/2013;West;Small Market;Darjeeling;Leaves;Tea;Oregon;Regular;$20;$30;$30;$50;$32;456;$48;$8;1;$44;$90;$21
503;01/01/2013;West;Small Market;Earl Grey;Leaves;Tea;Oregon;Regular;$50;$90;$60;$140;$84;651;$126;$27;1;$106;$235;$61
541;01/01/2013;West;Small Market;Green Tea;Leaves;Tea;Oregon;Regular;$50;$80;$50;$130;$84;500;$116;$26;1;$104;$224;$51
971;01/01/2013;West;Small Market;Decaf Espresso;Beans;Espresso;Oregon;Decaf;$160;$160;$100;$320;$170;1 091;$171;$47;1;$154;$382;$76
503;01/01/2013;West;Small Market;Amaretto;Beans;Coffee;Oregon;Regular;$70;$110;$40;$180;$63;435;$87;$57;1;$2;$168;$90
503;01/01/2013;West;Small Market;Colombian;Beans;Coffee;Oregon;Regular;$80;$120;$60;$200;$67;400;$93;$22;1;$44;$179;$68
971;01/01/2013;West;Small Market;Decaf Irish Cream;Beans;Coffee;Oregon;Decaf;$70;$100;$70;$170;$57;364;$83;$18;1;$65;$157;$43
503;01/01/2013;West;Small Market;Caffe Latte;Beans;Espresso;Oregon;Regular;$50;$70;$20;$120;$58;338;$72;$22;1;$25;$145;$59
503;01/01/2013;West;Small Market;Caffe Mocha;Beans;Espresso;Oregon;Regular;$50;$80;$50;$130;$60;336;$80;$19;1;$51;$157;$49
509;01/01/2013;West;Small Market;Chamomile;Leaves;Herbal Tea;Washington;Decaf;$100;$170;$120;$270;$124;961;$186;$40;1;$179;$347;$75
360;01/01/2013;West;Small Market;Lemon;Leaves;Herbal Tea;Washington;Decaf;$20;$50;$50;$70;$34;777;$51;$9;1;$47;$95;$22
253;01/01/2013;West;Small Market;Darjeeling;Leaves;Tea;Washington;Regular;$40;$80;$50;$120;$67;400;$113;$20;1;$109;$201;$45
206;01/01/2013;West;Small Market;Earl Grey;Leaves;Tea;Washington;Regular;$40;$60;$40;$100;$61;390;$89;$19;1;$75;$168;$43
425;01/01/2013;West;Small Market;Green Tea;Leaves;Tea;Washington;Regular;$40;$80;$20;$120;$75;522;$105;$68;1;$12;$201;$102
206;01/01/2013;West;Small Market;Caffe Latte;Beans;Espresso;Washington;Regular;$40;$60;$40;$100;$48;623;$62;$15;1;$55;$123;$28
206;01/01/2013;West;Small Market;Caffe Mocha;Beans;Espresso;Washington;Regular;$50;$60;$20;$110;$54;312;$66;$20;1;$20;$134;$56
425;01/01/2013;West;Small Market;Decaf Espresso;Beans;Espresso;Washington;Decaf;$60;$80;$60;$140;$69;965;$81;$21;1;$61;$168;$44
206;01/01/2013;West;Small Market;Colombian;Beans;Coffee;Washington;Regular;$60;$100;$70;$160;$53;338;$77;$16;1;$59;$145;$41
509;01/01/2013;West;Small Market;Decaf Irish Cream;Beans;Coffee;Washington;Decaf;$90;$140;$60;$230;$79;551;$111;$72;1;$14;$213;$107
970;01/02/2013;Central;Major Market;Chamomile;Leaves;Herbal Tea;Colorado;Decaf;$140;$150;$100;$290;$170;1 073;$170;$47;1;$147;$362;$71
970;01/02/2013;Central;Major Market;Lemon;Leaves;Herbal Tea;Colorado;Decaf;$40;$70;$10;$110;$54;427;$75;$49;1;($4);$137;$78
719;01/02/2013;Central;Major Market;Mint;Leaves;Herbal Tea;Colorado;Decaf;$50;$70;$40;$120;$60;329;$80;$19;1;$49;$149;$47
970;01/02/2013;Central;Major Market;Darjeeling;Leaves;Tea;Colorado;Regular;$50;$60;$10;$110;$59;331;$73;$22;1;$27;$141;$55
970;01/02/2013;Central;Major Market;Earl Grey;Leaves;Tea;Colorado;Regular;$50;$60;$30;$110;$62;958;$74;$19;1;$50;$145;$40
970;01/02/2013;Central;Major Market;Green Tea;Leaves;Tea;Colorado;Regular;$30;$50;$30;$80;$44;618;$56;$14;1;$45;$107;$26
303;01/02/2013;Central;Major Market;Caffe Mocha;Beans;Espresso;Colorado;Regular;$80;$140;$110;$220;$77;449;$112;$21;1;$119;$201;$32
970;01/02/2013;Central;Major Market;Decaf Espresso;Beans;Espresso;Colorado;Decaf;$80;$140;$90;$220;$75;549;$114;$24;1;$88;$201;$55
720;01/02/2013;Central;Major Market;Amaretto;Beans;Coffee;Colorado;Regular;$100;$150;$120;$250;$99;766;$144;$27;1;$156;$259;$39
303;01/02/2013;Central;Major Market;Colombian;Beans;Coffee;Colorado;Regular;$80;$110;$80;$190;$83;613;$107;$27;1;$101;$202;$39
303;01/02/2013;Central;Major Market;Decaf Irish Cream;Beans;Coffee;Colorado;Decaf;$100;$140;$110;$240;$95;809;$137;$26;1;$147;$247;$38
630;01/02/2013;Central;Major Market;Chamomile;Leaves;Herbal Tea;Illinois;Decaf;$80;$130;$110;$210;$99;766;$144;$27;1;$156;$259;$39
773;01/02/2013;Central;Major Market;Lemon;Leaves;Herbal Tea;Illinois;Decaf;$70;$90;$60;$160;$83;613;$107;$27;1;$101;$202;$39
815;01/02/2013;Central;Major Market;Mint;Leaves;Herbal Tea;Illinois;Decaf;$80;$120;$100;$200;$95;809;$137;$26;1;$147;$247;$38
708;01/02/2013;Central;Major Market;Darjeeling;Leaves;Tea;Illinois;Regular;$60;$100;$80;$160;$77;449;$112;$21;1;$117;$201;$33
708;01/02/2013;Central;Major Market;Earl Grey;Leaves;Tea;Illinois;Regular;$60;$100;$50;$160;$75;549;$114;$24;1;$88;$201;$55
815;01/02/2013;Central;Major Market;Caffe Mocha;Beans;Espresso;Illinois;Regular;$270;$370;$260;$640;$234;1 282;$311;$77;1;$298;$581;$110
630;01/02/2013;Central;Major Market;Decaf Espresso;Beans;Espresso;Illinois;Decaf;$260;$270;$180;$530;$228;1 436;$229;$63;1;$211;$487;$87
312;01/02/2013;Central;Major Market;Colombian;Beans;Coffee;Illinois;Regular;$150;$220;$140;$370;$148;844;$206;$48;1;$171;$377;$91
773;01/02/2013;Central;Major Market;Decaf Irish Cream;Beans;Coffee;Illinois;Decaf;$110;$150;$100;$260;$104;596;$150;$33;1;$141;$271;$55
563;01/02/2013;Central;Small Market;Chamomile;Leaves;Herbal Tea;Iowa;Decaf;$200;$270;$190;$470;$234;1 282;$311;$77;1;$298;$581;$110
712;01/02/2013;Central;Small Market;Lemon;Leaves;Herbal Tea;Iowa;Decaf;$80;$140;$110;$220;$104;596;$150;$33;1;$141;$271;$55
641;01/02/2013;Central;Small Market;Darjeeling;Leaves;Tea;Iowa;Regular;$190;$210;$140;$400;$228;1 436;$229;$63;1;$209;$487;$88
641;01/02/2013;Central;Small Market;Earl Grey;Leaves;Tea;Iowa;Regular;$200;$260;$150;$460;$240;1 391;$294;$91;1;$251;$569;$125
712;01/02/2013;Central;Small Market;Caffe Mocha;Beans;Espresso;Iowa;Regular;$20;$30;$20;$50;$19;774;$28;$5;1;$16;$50;$17
319;01/02/2013;Central;Small Market;Decaf Espresso;Beans;Espresso;Iowa;Decaf;$0;$50;$40;$50;$0;774;$43;$0;1;$47;$46;$11
319;01/02/2013;Central;Small Market;Amaretto;Beans;Coffee;Iowa;Regular;$10;$30;$20;$40;$18;818;$27;$5;1;$15;$48;$17
641;01/02/2013;Central;Small Market;Colombian;Beans;Coffee;Iowa;Regular;$20;$40;$20;$60;$28;961;$35;$8;1;$9;$67;$29
641;01/02/2013;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Iowa;Decaf;$20;$30;$20;$50;$23;620;$31;$7;1;$18;$58;$19
573;01/02/2013;Central;Small Market;Chamomile;Leaves;Herbal Tea;Missouri;Decaf;$30;$60;$10;$90;$43;256;$61;$39;1;($12);$111;$69
573;01/02/2013;Central;Small Market;Lemon;Leaves;Herbal Tea;Missouri;Decaf;$70;$10;($20);$80;$84;625;$18;$26;1;($47);$109;$50
417;01/02/2013;Central;Small Market;Darjeeling;Leaves;Tea;Missouri;Regular;$30;$40;$10;$70;$35;191;$47;$11;1;$13;$87;$38
573;01/02/2013;Central;Small Market;Earl Grey;Leaves;Tea;Missouri;Regular;$20;$30;($10);$50;$30;165;$38;$11;1;($10);$72;$45
573;01/02/2013;Central;Small Market;Green Tea;Leaves;Tea;Missouri;Regular;$20;$40;$0;$60;$33;193;$41;$12;1;($6);$79;$45
314;01/02/2013;Central;Small Market;Caffe Mocha;Beans;Espresso;Missouri;Regular;$50;$90;$70;$140;$50;814;$73;$14;1;$71;$131;$25
636;01/02/2013;Central;Small Market;Decaf Espresso;Beans;Espresso;Missouri;Decaf;$40;$80;$60;$120;$42;771;$61;$11;1;$56;$110;$23
573;01/02/2013;Central;Small Market;Colombian;Beans;Coffee;Missouri;Regular;$90;$110;$50;$200;$86;484;$107;$32;1;$62;$206;$65
636;01/02/2013;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Missouri;Decaf;$70;$100;$60;$170;$75;956;$90;$23;1;$68;$176;$44
419;01/02/2013;Central;Major Market;Chamomile;Leaves;Herbal Tea;Ohio;Decaf;$10;$30;$30;$40;$22;452;$34;$6;1;$25;$60;$17
513;01/02/2013;Central;Major Market;Lemon;Leaves;Herbal Tea;Ohio;Decaf;$20;$50;$50;$70;$32;817;$48;$8;1;$42;$85;$20
614;01/02/2013;Central;Major Market;Darjeeling;Leaves;Tea;Ohio;Regular;$60;$110;$60;$170;$80;640;$120;$26;1;$92;$213;$58
740;01/02/2013;Central;Major Market;Earl Grey;Leaves;Tea;Ohio;Regular;$70;$110;$70;$180;$86;490;$120;$26;1;$105;$220;$49
513;01/02/2013;Central;Major Market;Caffe Mocha;Beans;Espresso;Ohio;Regular;$190;$210;$140;$400;$170;1 073;$170;$47;1;$145;$362;$72
513;01/02/2013;Central;Major Market;Decaf Espresso;Beans;Espresso;Ohio;Decaf;$60;$90;$40;$150;$59;331;$73;$22;1;$27;$141;$55
330;01/02/2013;Central;Major Market;Amaretto;Beans;Coffee;Ohio;Regular;$60;$80;$50;$140;$60;329;$80;$19;1;$49;$149;$47
330;01/02/2013;Central;Major Market;Colombian;Beans;Coffee;Ohio;Regular;$50;$80;$50;$130;$52;357;$76;$16;1;$56;$136;$38
513;01/02/2013;Central;Major Market;Decaf Irish Cream;Beans;Coffee;Ohio;Decaf;$50;$80;$20;$130;$54;427;$75;$49;1;($4);$137;$78
715;01/02/2013;Central;Small Market;Chamomile;Leaves;Herbal Tea;Wisconsin;Decaf;$50;$100;$80;$150;$65;372;$109;$20;1;$98;$185;$43
920;01/02/2013;Central;Small Market;Lemon;Leaves;Herbal Tea;Wisconsin;Decaf;$40;$60;$50;$100;$47;772;$68;$13;1;$64;$123;$25
715;01/02/2013;Central;Small Market;Darjeeling;Leaves;Tea;Wisconsin;Regular;$40;$80;$50;$120;$56;382;$81;$17;1;$61;$146;$40
920;01/02/2013;Central;Small Market;Earl Grey;Leaves;Tea;Wisconsin;Regular;$50;$80;$10;$130;$65;513;$90;$58;1;$4;$165;$87
262;01/02/2013;Central;Small Market;Caffe Mocha;Beans;Espresso;Wisconsin;Regular;$80;$100;$60;$180;$70;957;$84;$21;1;$62;$164;$42
715;01/02/2013;Central;Small Market;Decaf Espresso;Beans;Espresso;Wisconsin;Decaf;$50;$70;$50;$120;$48;617;$62;$15;1;$52;$117;$27
715;01/02/2013;Central;Small Market;Amaretto;Beans;Coffee;Wisconsin;Regular;$50;$70;$30;$120;$53;306;$65;$20;1;$18;$126;$53
715;01/02/2013;Central;Small Market;Colombian;Beans;Coffee;Wisconsin;Regular;$90;$140;$40;$230;$92;541;$128;$83;1;$22;$234;$113
262;01/02/2013;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Wisconsin;Decaf;$80;$100;$60;$180;$77;423;$103;$25;1;$74;$192;$53
475;01/02/2013;East;Small Market;Lemon;Leaves;Herbal Tea;Connecticut;Decaf;$60;$90;$50;$150;$86;484;$107;$32;1;$61;$206;$66
203;01/02/2013;East;Small Market;Mint;Leaves;Herbal Tea;Connecticut;Decaf;$50;$70;$50;$120;$75;956;$90;$23;1;$68;$176;$44
475;01/02/2013;East;Small Market;Darjeeling;Leaves;Tea;Connecticut;Regular;$50;$80;$60;$130;$50;814;$73;$14;1;$71;$131;$25
959;01/02/2013;East;Small Market;Green Tea;Leaves;Tea;Connecticut;Regular;$20;$50;$40;$70;$27;772;$39;$7;1;$31;$70;$18
203;01/02/2013;East;Small Market;Caffe Mocha;Beans;Espresso;Connecticut;Regular;$60;$90;$20;$150;$65;513;$90;$58;1;$4;$165;$87
959;01/02/2013;East;Small Market;Decaf Espresso;Beans;Espresso;Connecticut;Decaf;$50;$70;$40;$120;$55;305;$75;$18;1;$43;$139;$46
860;01/02/2013;East;Small Market;Colombian;Beans;Coffee;Connecticut;Regular;$120;$180;$130;$300;$130;945;$195;$42;1;$180;$346;$74
754;01/02/2013;East;Major Market;Chamomile;Leaves;Herbal Tea;Florida;Decaf;$30;$50;$30;$80;$48;617;$62;$15;1;$50;$117;$28
904;01/02/2013;East;Major Market;Lemon;Leaves;Herbal Tea;Florida;Decaf;$40;$50;$20;$90;$53;306;$65;$20;1;$18;$126;$53
352;01/02/2013;East;Major Market;Mint;Leaves;Herbal Tea;Florida;Decaf;$50;$70;$50;$120;$70;957;$84;$21;1;$62;$164;$42
850;01/02/2013;East;Major Market;Darjeeling;Leaves;Tea;Florida;Regular;$30;$50;$40;$80;$32;817;$48;$8;1;$42;$85;$20
850;01/02/2013;East;Major Market;Green Tea;Leaves;Tea;Florida;Regular;$40;$80;$60;$120;$47;772;$68;$13;1;$65;$123;$24
850;01/02/2013;East;Major Market;Caffe Mocha;Beans;Espresso;Florida;Regular;$80;$130;$40;$210;$92;541;$128;$83;1;$24;$234;$112
352;01/02/2013;East;Major Market;Decaf Espresso;Beans;Espresso;Florida;Decaf;$70;$100;$60;$170;$77;423;$103;$25;1;$76;$192;$52
561;01/02/2013;East;Major Market;Colombian;Beans;Coffee;Florida;Regular;$70;$120;$80;$190;$80;640;$120;$26;1;$93;$213;$57
352;01/02/2013;East;Major Market;Decaf Irish Cream;Beans;Coffee;Florida;Decaf;$80;$110;$70;$190;$86;490;$120;$26;1;$105;$220;$49
508;01/02/2013;East;Major Market;Lemon;Leaves;Herbal Tea;Massachusetts;Decaf;$40;$60;$30;$100;$59;331;$73;$22;1;$27;$141;$55
508;01/02/2013;East;Major Market;Darjeeling;Leaves;Tea;Massachusetts;Regular;$30;$50;$40;$80;$32;817;$48;$8;1;$42;$85;$20
978;01/02/2013;East;Major Market;Green Tea;Leaves;Tea;Massachusetts;Regular;$20;$40;$30;$60;$22;452;$34;$6;1;$25;$60;$17
774;01/02/2013;East;Major Market;Caffe Mocha;Beans;Espresso;Massachusetts;Regular;$50;$70;$10;$120;$54;451;$74;$49;1;($6);$136;$78
774;01/02/2013;East;Major Market;Regular Espresso;Beans;Espresso;Massachusetts;Regular;$160;$170;$110;$330;$170;1 073;$170;$47;1;$147;$362;$71
857;01/02/2013;East;Major Market;Colombian;Beans;Coffee;Massachusetts;Regular;$70;$370;$330;$440;$75;235;$395;$24;1;$505;$501;$55
603;01/02/2013;East;Small Market;Lemon;Leaves;Herbal Tea;New Hampshire;Decaf;$20;$30;$0;$50;$33;193;$41;$12;1;($6);$79;$45
603;01/02/2013;East;Small Market;Darjeeling;Leaves;Tea;New Hampshire;Regular;$10;$30;$20;$40;$18;818;$27;$5;1;$16;$48;$16
603;01/02/2013;East;Small Market;Green Tea;Leaves;Tea;New Hampshire;Regular;$0;$40;$30;$40;$0;774;$43;$0;1;$47;$46;$11
603;01/02/2013;East;Small Market;Caffe Mocha;Beans;Espresso;New Hampshire;Regular;$40;$60;$10;$100;$43;256;$61;$39;1;($10);$111;$68
603;01/02/2013;East;Small Market;Regular Espresso;Beans;Espresso;New Hampshire;Regular;$20;$40;$0;$60;$30;165;$38;$11;1;($9);$72;$44
603;01/02/2013;East;Small Market;Amaretto;Beans;Coffee;New Hampshire;Regular;$30;$60;$40;$90;$41;236;$60;$13;1;$37;$108;$35
603;01/02/2013;East;Small Market;Colombian;Beans;Coffee;New Hampshire;Regular;$40;$60;$30;$100;$45;366;$69;$14;1;$34;$121;$46
518;01/02/2013;East;Major Market;Lemon;Leaves;Herbal Tea;New York;Decaf;$180;$200;$110;$380;$240;1 454;$255;$91;1;$194;$528;$124
845;01/02/2013;East;Major Market;Mint;Leaves;Herbal Tea;New York;Decaf;$160;($20);($80);$140;$213;1 214;($33);$66;1;($178);$192;$87
347;01/02/2013;East;Major Market;Darjeeling;Leaves;Tea;New York;Regular;$100;$150;$120;$250;$95;809;$137;$26;1;$148;$247;$37
631;01/02/2013;East;Major Market;Earl Grey;Leaves;Tea;New York;Regular;$100;$160;$130;$260;$99;766;$144;$27;1;$156;$259;$39
347;01/02/2013;East;Major Market;Green Tea;Leaves;Tea;New York;Regular;$80;$120;$90;$200;$77;449;$112;$21;1;$117;$201;$33
585;01/02/2013;East;Major Market;Caffe Mocha;Beans;Espresso;New York;Regular;$110;($60);($190);$50;$121;901;($60);$110;1;($301);$65;$143
917;01/02/2013;East;Major Market;Regular Espresso;Beans;Espresso;New York;Regular;$210;$350;$280;$560;$228;1 402;$352;$63;1;$392;$618;$88
718;01/02/2013;East;Major Market;Colombian;Beans;Coffee;New York;Regular;$240;$370;$250;$610;$258;2 067;$387;$90;1;$364;$687;$142
318;01/02/2013;South;Small Market;Chamomile;Leaves;Herbal Tea;Louisiana;Decaf;$40;$60;$40;$100;$49;617;$63;$16;1;$52;$119;$28
985;01/02/2013;South;Small Market;Lemon;Leaves;Herbal Tea;Louisiana;Decaf;$80;$100;$40;$180;$86;484;$107;$32;1;$62;$206;$65
504;01/02/2013;South;Small Market;Colombian;Beans;Coffee;Louisiana;Regular;$40;$70;$60;$110;$38;772;$56;$10;1;$50;$100;$22
504;01/02/2013;South;Small Market;Decaf Irish Cream;Beans;Coffee;Louisiana;Decaf;$50;$90;$70;$140;$47;772;$68;$13;1;$65;$123;$24
318;01/02/2013;South;Small Market;Caffe Latte;Beans;Espresso;Louisiana;Regular;$50;$80;$10;$130;$65;342;$90;$58;1;$3;$165;$88
225;01/02/2013;South;Small Market;Caffe Mocha;Beans;Espresso;Louisiana;Regular;$50;$90;$70;$140;$65;372;$109;$20;1;$96;$185;$44
985;01/02/2013;South;Small Market;Decaf Espresso;Beans;Espresso;Louisiana;Decaf;$40;$70;$50;$110;$56;382;$81;$17;1;$61;$146;$40
505;01/02/2013;South;Small Market;Chamomile;Leaves;Herbal Tea;New Mexico;Decaf;$10;$30;$20;$40;$18;818;$27;$5;1;$15;$48;$17
505;01/02/2013;South;Small Market;Lemon;Leaves;Herbal Tea;New Mexico;Decaf;$20;$40;$20;$60;$28;961;$35;$8;1;$7;$67;$30
505;01/02/2013;South;Small Market;Colombian;Beans;Coffee;New Mexico;Regular;$50;$90;$50;$140;$45;366;$69;$14;1;$36;$121;$45
505;01/02/2013;South;Small Market;Decaf Irish Cream;Beans;Coffee;New Mexico;Decaf;$100;$20;($20);$120;$84;625;$18;$26;1;($46);$109;$49
505;01/02/2013;South;Small Market;Caffe Latte;Beans;Espresso;New Mexico;Regular;$20;$30;$0;$50;$30;104;$38;$11;1;($10);$72;$45
505;01/02/2013;South;Small Market;Caffe Mocha;Beans;Espresso;New Mexico;Regular;$30;$50;$0;$80;$43;256;$61;$39;1;($10);$111;$68
505;01/02/2013;South;Small Market;Decaf Espresso;Beans;Espresso;New Mexico;Decaf;$30;$40;$10;$70;$35;191;$47;$11;1;$12;$87;$39
580;01/02/2013;South;Small Market;Chamomile;Leaves;Herbal Tea;Oklahoma;Decaf;$50;$60;$20;$110;$53;306;$65;$20;1;$16;$126;$54
405;01/02/2013;South;Small Market;Lemon;Leaves;Herbal Tea;Oklahoma;Decaf;$80;$130;$40;$210;$92;541;$128;$83;1;$22;$234;$113
405;01/02/2013;South;Small Market;Colombian;Beans;Coffee;Oklahoma;Regular;$50;$70;$50;$120;$44;618;$56;$14;1;$43;$107;$27
580;01/02/2013;South;Small Market;Decaf Irish Cream;Beans;Coffee;Oklahoma;Decaf;$40;$60;$50;$100;$32;817;$48;$8;1;$43;$85;$19
580;01/02/2013;South;Small Market;Caffe Latte;Beans;Espresso;Oklahoma;Regular;$70;$100;$70;$170;$86;300;$120;$26;1;$104;$220;$50
580;01/02/2013;South;Small Market;Caffe Mocha;Beans;Espresso;Oklahoma;Regular;$10;$30;$30;$40;$22;452;$34;$6;1;$25;$60;$17
405;01/02/2013;South;Small Market;Decaf Espresso;Beans;Espresso;Oklahoma;Decaf;$60;$110;$70;$170;$80;640;$120;$26;1;$93;$213;$57
915;01/02/2013;South;Major Market;Chamomile;Leaves;Herbal Tea;Texas;Decaf;$50;$80;$50;$130;$60;329;$80;$19;1;$49;$149;$47
325;01/02/2013;South;Major Market;Lemon;Leaves;Herbal Tea;Texas;Decaf;$40;$80;$50;$120;$52;357;$76;$16;1;$56;$136;$38
430;01/02/2013;South;Major Market;Colombian;Beans;Coffee;Texas;Regular;$260;$320;$240;$580;$213;942;$252;$66;1;$243;$496;$88
430;01/02/2013;South;Major Market;Decaf Irish Cream;Beans;Coffee;Texas;Decaf;$100;$130;$100;$230;$83;613;$107;$27;1;$101;$202;$39
956;01/02/2013;South;Major Market;Caffe Latte;Beans;Espresso;Texas;Regular;$60;$100;$60;$160;$75;378;$114;$24;1;$86;$201;$56
409;01/02/2013;South;Major Market;Caffe Mocha;Beans;Espresso;Texas;Regular;$80;$120;$100;$200;$99;766;$144;$27;1;$157;$259;$38
214;01/02/2013;South;Major Market;Decaf Espresso;Beans;Espresso;Texas;Decaf;$60;$100;$90;$160;$77;449;$112;$21;1;$119;$201;$32
435;01/02/2013;West;Small Market;Chamomile;Leaves;Herbal Tea;Utah;Decaf;$30;$50;$30;$80;$41;236;$60;$13;1;$36;$108;$36
435;01/02/2013;West;Small Market;Lemon;Leaves;Herbal Tea;Utah;Decaf;$30;$70;$40;$100;$45;366;$69;$14;1;$36;$121;$45
435;01/02/2013;West;Small Market;Mint;Leaves;Herbal Tea;Utah;Decaf;$70;$10;($30);$80;$84;625;$18;$26;1;($46);$109;$49
801;01/02/2013;West;Small Market;Darjeeling;Leaves;Tea;Utah;Regular;$20;$50;$10;$70;$43;256;$61;$39;1;($10);$111;$68
801;01/02/2013;West;Small Market;Earl Grey;Leaves;Tea;Utah;Regular;$20;$30;$10;$50;$35;191;$47;$11;1;$13;$87;$38
435;01/02/2013;West;Small Market;Green Tea;Leaves;Tea;Utah;Regular;$10;$30;$10;$40;$30;165;$38;$11;1;($9);$72;$44
435;01/02/2013;West;Small Market;Decaf Espresso;Beans;Espresso;Utah;Decaf;$40;$70;$50;$110;$50;814;$73;$14;1;$71;$131;$25
801;01/02/2013;West;Small Market;Amaretto;Beans;Coffee;Utah;Regular;$90;$110;$70;$200;$75;956;$90;$23;1;$68;$176;$44
435;01/02/2013;West;Small Market;Colombian;Beans;Coffee;Utah;Regular;$60;$100;$70;$160;$55;305;$75;$18;1;$45;$139;$45
435;01/02/2013;West;Small Market;Decaf Irish Cream;Beans;Coffee;Utah;Decaf;$100;$140;$80;$240;$86;484;$107;$32;1;$61;$206;$66
